City,Country,ISO_Country_Code,Region,Month,Item,Quantity,Unit,Price_Local,Currency_Local,Price_USD,Exchange_Rate,YoY_Inflation_Estimate_Pct,FAO_Index_Value,FAO_Index_Date,FAO_YoY_Change_Pct,USDA_All_Food_Forecast_Pct,USDA_Food_At_Home_Pct,Data_Collection_Date,Population_Estimate,Breakfast_Basket_USD,Relative_Item_Price_Pct,z_score_price_usd,scaled_Population_Estimate,scaled_Exchange_Rate,scaled_YoY_Inflation_Estimate_Pct,Continent_Africa,Continent_Asia,Continent_Europe,Continent_North America,Continent_Oceania,Continent_South America,Item_Category_Bakery,Item_Category_Dairy,Item_Category_Dairy & Eggs,Item_Category_Fruits,Item_Category_Grains,Item_Category_Meat,Item_Category_Vegetables
New York,United States,USA,North America,2025-12-01,Lettuce (1 Head),1.0,head,2.84,USD,2.84,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,8336817,17.02,16.686251468860164,2.0130499403571265,0.7540312158054041,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
New York,United States,USA,North America,2026-01-01,Lettuce (1 Head),1.0,head,2.74,USD,2.74,1.0,4.3,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,8336817,16.8,16.30952380952381,1.8688836432157523,0.7540312158054041,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
New York,United States,USA,North America,2026-02-01,Lettuce (1 Head),1.0,head,2.83,USD,2.83,1.0,4.3,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,8336817,16.82,16.825208085612367,1.9986333106429892,0.7540312158054041,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
New York,United States,USA,North America,2026-03-01,Lettuce (1 Head),1.0,head,2.78,USD,2.78,1.0,4.3,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,8336817,16.91,16.439976345357778,1.9265501620723016,0.7540312158054041,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2025-10-01,Milk (1 Liter),1.0,liter,1.21,USD,1.21,1.0,4.3,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,3979576,15.26,7.929226736566186,-0.6244278426913543,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,1,0,0,0,0,0
Los Angeles,United States,USA,North America,2025-11-01,Milk (1 Liter),1.0,liter,1.23,USD,1.23,1.0,4.3,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,3979576,15.37,8.002602472348732,-0.5865962601015453,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,1,0,0,0,0,0
Los Angeles,United States,USA,North America,2025-12-01,Milk (1 Liter),1.0,liter,1.17,USD,1.17,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,3979576,15.3,7.647058823529411,-0.7000910078709721,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,1,0,0,0,0,0
Los Angeles,United States,USA,North America,2026-01-01,Milk (1 Liter),1.0,liter,1.2,USD,1.2,1.0,4.3,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,3979576,15.42,7.782101167315175,-0.6433436339862587,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,1,0,0,0,0,0
Los Angeles,United States,USA,North America,2026-02-01,Milk (1 Liter),1.0,liter,1.25,USD,1.25,1.0,4.3,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,3979576,15.72,7.951653944020356,-0.5487646775117364,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,1,0,0,0,0,0
Los Angeles,United States,USA,North America,2026-03-01,Milk (1 Liter),1.0,liter,1.22,USD,1.22,1.0,4.3,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,3979576,15.57,7.83558124598587,-0.6055120513964498,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,1,0,0,0,0,0
Los Angeles,United States,USA,North America,2025-10-01,Fresh White Bread (500g),500.0,grams,4.17,USD,4.17,1.0,4.3,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,3979576,15.26,27.32634338138925,2.381147735528732,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,1,0,0,0,0,0,0
Los Angeles,United States,USA,North America,2025-11-01,Fresh White Bread (500g),500.0,grams,4.26,USD,4.26,1.0,4.3,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,3979576,15.37,27.71633051398829,2.4714217241785255,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,1,0,0,0,0,0,0
Los Angeles,United States,USA,North America,2025-12-01,Fresh White Bread (500g),500.0,grams,4.24,USD,4.24,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,3979576,15.3,27.712418300653596,2.451360837811905,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,1,0,0,0,0,0,0
Los Angeles,United States,USA,North America,2026-01-01,Fresh White Bread (500g),500.0,grams,4.24,USD,4.24,1.0,4.3,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,3979576,15.42,27.496757457846954,2.451360837811905,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,1,0,0,0,0,0,0
Los Angeles,United States,USA,North America,2026-02-01,Fresh White Bread (500g),500.0,grams,4.24,USD,4.24,1.0,4.3,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,3979576,15.72,26.97201017811705,2.451360837811905,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,1,0,0,0,0,0,0
Los Angeles,United States,USA,North America,2026-03-01,Fresh White Bread (500g),500.0,grams,4.19,USD,4.19,1.0,4.3,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,3979576,15.57,26.910725754656394,2.401208621895353,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,1,0,0,0,0,0,0
Los Angeles,United States,USA,North America,2025-10-01,White Rice (1 kg),1.0,kg,5.0,USD,5.0,1.0,4.3,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,3979576,15.26,32.765399737876805,0.9094979675072873,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,1,0,0
Los Angeles,United States,USA,North America,2025-11-01,White Rice (1 kg),1.0,kg,4.88,USD,4.88,1.0,4.3,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,3979576,15.37,31.750162654521795,0.852445284516021,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,1,0,0
Los Angeles,United States,USA,North America,2025-12-01,White Rice (1 kg),1.0,kg,4.96,USD,4.96,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,3979576,15.3,32.41830065359477,0.8904804065101984,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,1,0,0
Los Angeles,United States,USA,North America,2026-01-01,White Rice (1 kg),1.0,kg,4.99,USD,4.99,1.0,4.3,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,3979576,15.42,32.360570687418935,0.9047435772580151,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,1,0,0
Los Angeles,United States,USA,North America,2026-02-01,White Rice (1 kg),1.0,kg,5.05,USD,5.05,1.0,4.3,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,3979576,15.72,32.12468193384224,0.9332699187536481,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,1,0,0
Los Angeles,United States,USA,North America,2026-03-01,White Rice (1 kg),1.0,kg,5.12,USD,5.12,1.0,4.3,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,3979576,15.57,32.88375080282594,0.9665506504985535,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,1,0,0
Los Angeles,United States,USA,North America,2025-10-01,"Eggs (Regular, 12)",12.0,pieces,4.88,USD,4.88,1.0,4.3,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,3979576,15.26,31.97903014416776,1.2571615185232976,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,1,0,0,0,0
Los Angeles,United States,USA,North America,2025-11-01,"Eggs (Regular, 12)",12.0,pieces,5.0,USD,5.0,1.0,4.3,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,3979576,15.37,32.53090435914119,1.3438527839980794,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,1,0,0,0,0
Los Angeles,United States,USA,North America,2025-12-01,"Eggs (Regular, 12)",12.0,pieces,4.93,USD,4.93,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,3979576,15.3,32.22222222222222,1.29328287913779,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,1,0,0,0,0
Los Angeles,United States,USA,North America,2026-01-01,"Eggs (Regular, 12)",12.0,pieces,4.99,USD,4.99,1.0,4.3,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,3979576,15.42,32.360570687418935,1.336628511875181,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,1,0,0,0,0
Los Angeles,United States,USA,North America,2026-02-01,"Eggs (Regular, 12)",12.0,pieces,5.18,USD,5.18,1.0,4.3,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,3979576,15.72,32.95165394402035,1.4738896822102519,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,1,0,0,0,0
Los Angeles,United States,USA,North America,2026-03-01,"Eggs (Regular, 12)",12.0,pieces,5.04,USD,5.04,1.0,4.3,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,3979576,15.57,32.369942196531795,1.3727498724896734,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,1,0,0,0,0
Los Angeles,United States,USA,North America,2025-10-01,Local Cheese (1 kg),1.0,kg,14.37,USD,14.37,1.0,4.3,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,3979576,15.26,94.16775884665792,0.6651398151145368,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,1,0,0,0,0,0
Los Angeles,United States,USA,North America,2025-11-01,Local Cheese (1 kg),1.0,kg,14.28,USD,14.28,1.0,4.3,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,3979576,15.37,92.90826284970723,0.6439060853904309,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,1,0,0,0,0,0
Los Angeles,United States,USA,North America,2025-12-01,Local Cheese (1 kg),1.0,kg,14.72,USD,14.72,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,3979576,15.3,96.20915032679738,0.7477154307082824,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,1,0,0,0,0,0
Los Angeles,United States,USA,North America,2026-01-01,Local Cheese (1 kg),1.0,kg,14.36,USD,14.36,1.0,4.3,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,3979576,15.42,93.12581063553826,0.6627805118118584,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,1,0,0,0,0,0
Los Angeles,United States,USA,North America,2026-02-01,Local Cheese (1 kg),1.0,kg,14.94,USD,14.94,1.0,4.3,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,3979576,15.72,95.0381679389313,0.7996201033672077,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,1,0,0,0,0,0
Los Angeles,United States,USA,North America,2026-03-01,Local Cheese (1 kg),1.0,kg,14.95,USD,14.95,1.0,4.3,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,3979576,15.57,96.01798330122028,0.8019794066698861,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,1,0,0,0,0,0
Los Angeles,United States,USA,North America,2025-10-01,Chicken Fillets (1 kg),1.0,kg,14.01,USD,14.01,1.0,4.3,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,3979576,15.26,91.8086500655308,1.324602003902815,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,1,0
Los Angeles,United States,USA,North America,2025-11-01,Chicken Fillets (1 kg),1.0,kg,13.72,USD,13.72,1.0,4.3,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,3979576,15.37,89.26480156148342,1.2563939074685113,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,1,0
Los Angeles,United States,USA,North America,2025-12-01,Chicken Fillets (1 kg),1.0,kg,14.06,USD,14.06,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,3979576,15.3,91.89542483660131,1.3363620205294193,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,1,0
Los Angeles,United States,USA,North America,2026-01-01,Chicken Fillets (1 kg),1.0,kg,13.64,USD,13.64,1.0,4.3,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,3979576,15.42,88.45654993514917,1.2375778808659446,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,1,0
Los Angeles,United States,USA,North America,2026-02-01,Chicken Fillets (1 kg),1.0,kg,13.96,USD,13.96,1.0,4.3,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,3979576,15.72,88.80407124681933,1.3128419872762112,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,1,0
Los Angeles,United States,USA,North America,2026-03-01,Chicken Fillets (1 kg),1.0,kg,14.11,USD,14.11,1.0,4.3,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,3979576,15.57,90.62299293513166,1.3481220371560232,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,1,0
Los Angeles,United States,USA,North America,2025-10-01,Beef Round (1 kg),1.0,kg,17.25,USD,17.25,1.0,4.3,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,3979576,15.26,113.04062909567496,0.023680732521046903,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,1,0
Los Angeles,United States,USA,North America,2025-11-01,Beef Round (1 kg),1.0,kg,17.64,USD,17.64,1.0,4.3,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,3979576,15.37,114.7690305790501,0.07059846116362038,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,1,0
Los Angeles,United States,USA,North America,2025-12-01,Beef Round (1 kg),1.0,kg,17.52,USD,17.52,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,3979576,15.3,114.50980392156862,0.05616223696590537,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,1,0
Los Angeles,United States,USA,North America,2026-01-01,Beef Round (1 kg),1.0,kg,17.26,USD,17.26,1.0,4.3,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,3979576,15.42,111.9325551232166,0.024883751204189997,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,1,0
Los Angeles,United States,USA,North America,2026-02-01,Beef Round (1 kg),1.0,kg,18.18,USD,18.18,1.0,4.3,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,3979576,15.72,115.64885496183206,0.13556147005333732,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,1,0
Los Angeles,United States,USA,North America,2026-03-01,Beef Round (1 kg),1.0,kg,17.68,USD,17.68,1.0,4.3,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,3979576,15.57,113.55170199100834,0.07541053589619191,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,1,0
Los Angeles,United States,USA,North America,2025-10-01,Apples (1 kg),1.0,kg,5.46,USD,5.46,1.0,4.3,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,3979576,15.26,35.77981651376147,2.0381198022067495,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2025-11-01,Apples (1 kg),1.0,kg,6.03,USD,6.03,1.0,4.3,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,3979576,15.37,39.232270657124275,2.494034143211743,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2025-12-01,Apples (1 kg),1.0,kg,6.22,USD,6.22,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,3979576,15.3,40.65359477124183,2.646005590213407,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2026-01-01,Apples (1 kg),1.0,kg,5.89,USD,5.89,1.0,4.3,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,3979576,15.42,38.19714656290532,2.382055182263148,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2026-02-01,Apples (1 kg),1.0,kg,5.98,USD,5.98,1.0,4.3,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,3979576,15.72,38.040712468193384,2.454041657158674,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2026-03-01,Apples (1 kg),1.0,kg,6.0,USD,6.0,1.0,4.3,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,3979576,15.57,38.53564547206166,2.4700386515799013,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2025-10-01,Bananas (1 kg),1.0,kg,1.81,USD,1.81,1.0,4.3,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,3979576,15.26,11.861074705111402,-0.3115410722325235,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2025-11-01,Bananas (1 kg),1.0,kg,1.94,USD,1.94,1.0,4.3,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,3979576,15.37,12.62199089134678,-0.17582303325776194,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2025-12-01,Bananas (1 kg),1.0,kg,1.96,USD,1.96,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,3979576,15.3,12.810457516339868,-0.15494333495395243,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2026-01-01,Bananas (1 kg),1.0,kg,1.93,USD,1.93,1.0,4.3,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,3979576,15.42,12.51621271076524,-0.18626288240966668,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2026-02-01,Bananas (1 kg),1.0,kg,1.96,USD,1.96,1.0,4.3,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,3979576,15.72,12.468193384223918,-0.15494333495395243,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2026-03-01,Bananas (1 kg),1.0,kg,1.95,USD,1.95,1.0,4.3,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,3979576,15.57,12.524084778420038,-0.16538318410585717,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2025-10-01,Oranges (1 kg),1.0,kg,4.74,USD,4.74,1.0,4.3,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,3979576,15.26,31.061598951507207,2.0233434927879026,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2025-11-01,Oranges (1 kg),1.0,kg,5.21,USD,5.21,1.0,4.3,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,3979576,15.37,33.897202342225114,2.4344116833482774,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2025-12-01,Oranges (1 kg),1.0,kg,5.24,USD,5.24,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,3979576,15.3,34.248366013071895,2.460650078490429,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2026-01-01,Oranges (1 kg),1.0,kg,5.21,USD,5.21,1.0,4.3,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,3979576,15.42,33.78728923476005,2.4344116833482774,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2026-02-01,Oranges (1 kg),1.0,kg,5.05,USD,5.05,1.0,4.3,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,3979576,15.72,32.12468193384224,2.294473575923469,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2026-03-01,Oranges (1 kg),1.0,kg,5.11,USD,5.11,1.0,4.3,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,3979576,15.57,32.81952472703918,2.346950366207772,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,1,0,0,0
Los Angeles,United States,USA,North America,2025-10-01,Tomatoes (1 kg),1.0,kg,4.11,USD,4.11,1.0,4.3,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,3979576,15.26,26.933158584534734,0.20496798156641652,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2025-11-01,Tomatoes (1 kg),1.0,kg,4.62,USD,4.62,1.0,4.3,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,3979576,15.37,30.058555627846456,0.4280739292538951,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2025-12-01,Tomatoes (1 kg),1.0,kg,4.82,USD,4.82,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,3979576,15.3,31.503267973856207,0.5155664577587888,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2026-01-01,Tomatoes (1 kg),1.0,kg,4.51,USD,4.51,1.0,4.3,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,3979576,15.42,29.247730220492862,0.3799530385762035,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2026-02-01,Tomatoes (1 kg),1.0,kg,4.64,USD,4.64,1.0,4.3,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,3979576,15.72,29.51653944020356,0.4368231821043843,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2026-03-01,Tomatoes (1 kg),1.0,kg,4.63,USD,4.63,1.0,4.3,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,3979576,15.57,29.736673089274245,0.4324485556791397,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2025-10-01,Potatoes (1 kg),1.0,kg,3.03,USD,3.03,1.0,4.3,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,3979576,15.26,19.85583224115334,1.6810925544992945,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2025-11-01,Potatoes (1 kg),1.0,kg,3.42,USD,3.42,1.0,4.3,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,3979576,15.37,22.251138581652572,2.1454457382388052,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2025-12-01,Potatoes (1 kg),1.0,kg,3.45,USD,3.45,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,3979576,15.3,22.54901960784314,2.1811652139110755,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2026-01-01,Potatoes (1 kg),1.0,kg,3.33,USD,3.33,1.0,4.3,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,3979576,15.42,21.595330739299612,2.0382873112219952,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2026-02-01,Potatoes (1 kg),1.0,kg,3.27,USD,3.27,1.0,4.3,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,3979576,15.72,20.801526717557252,1.966848359877455,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2026-03-01,Potatoes (1 kg),1.0,kg,3.32,USD,3.32,1.0,4.3,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,3979576,15.57,21.323057161207448,2.026380819331238,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2025-10-01,Onions (1 kg),1.0,kg,2.43,USD,2.43,1.0,4.3,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,3979576,15.26,15.923984272608127,0.29973996013783516,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2025-11-01,Onions (1 kg),1.0,kg,2.68,USD,2.68,1.0,4.3,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,3979576,15.37,17.436564736499676,0.47961932232457305,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
Los Angeles,United States,USA,North America,2025-12-01,Onions (1 kg),1.0,kg,2.76,USD,2.76,1.0,4.3,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,3979576,15.3,18.039215686274506,0.5371807182243289,-0.11642130154759307,0.858912930530695,-0.49341674686358766,0,0,0,1,0,0,0,0,0,0,0,0,1
